
2006-10-28 20.11.19 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81250968 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.19 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81250969 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.20 #  # registerFailed # Failed to register XTransport [*5] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81250985 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.21 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81250999 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.21 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251002 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.22 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251018 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.23 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251031 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.23 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251033 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.25 #  # registerFailed # Failed to register XTransport [*5] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251056 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.25 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251063 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.25 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251065 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.27 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251090 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.27 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251096 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.27 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251097 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.29 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251120 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.29 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251128 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.29 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251129 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.31 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251151 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.31 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251160 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.31 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251161 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.33 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251185 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.33 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251192 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.33 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251193 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.35 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251218 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.36 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251224 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.36 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251225 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.37 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251247 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.38 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251257 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.38 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251258 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.39 #  # registerFailed # Failed to register XTransport [*3] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251272 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.41 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251289 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.41 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251290 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.42 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251306 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.43 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251319 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.43 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251320 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.44 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251335 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.45 #  # registerFailed # Failed to register NSim [*3] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251343 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.45 #  # registerFailed # Failed to register StatusInfoAccess [*3] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251345 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.46 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251368 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.47 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251376 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.47 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251377 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.48 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251401 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.49 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251407 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.49 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251408 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.50 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251432 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.51 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251439 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.51 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251442 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.52 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251465 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.53 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251471 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.53 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251472 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.54 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251498 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.55 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251503 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.55 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251504 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.56 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251529 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.57 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251537 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.57 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251538 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.59 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251561 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.59 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251567 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.11.59 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251568 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.01 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251594 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.01 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251600 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.01 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251601 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.03 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251631 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.03 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251632 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.03 #  # registerFailed # Failed to register XTransport [*5] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251634 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.05 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251663 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.05 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251664 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.05 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251666 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.07 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251695 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.07 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251697 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.07 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251698 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.09 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251727 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.09 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251728 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.09 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251730 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.11 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251759 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.11 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251761 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.11 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251762 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.13 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251791 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.13 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251792 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.13 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251793 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.16 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251823 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.16 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251824 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.16 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251826 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.18 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251855 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.18 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251856 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.18 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251858 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.20 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251888 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.20 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251889 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.20 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251890 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.22 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251919 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.22 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251920 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.22 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251922 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.24 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251952 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.24 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251953 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.24 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251954 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.26 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251983 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.26 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.COMM_FAILURE: socket() failed: java.net.NoRouteToHostException: No route to host: connect  minor code: 0x4f4f0005  completed: No # 582 # 81251984 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.26 #  # registerFailed # Failed to register StatusInfoAccess [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81251986 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.28 #  # registerFailed # Failed to register NSim [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81252015 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
2006-10-28 20.12.28 #  # registerFailed # Failed to register XTransport [*4] # org.omg.CORBA.TRANSIENT: no usable profile in IOR  minor code: 0x4f4d0002  completed: No # 582 # 81252017 # com.appium.impl.core.xee.XProcessImpl # localhost # NSim.NSim@localhost.0
